PatientID,SNAP29,SNAPC3,SNTA1,SOBP,SOCS4,SPAG8,SPATA2L,SPDYA,SPG7,SPIN2B,SPRN,SQLE,SRI,SRL,SSBP2,ST3GAL2,STARD5,STEAP1,STX3,SYCP2L,TAF5,TAOK2,TAPT1,TAS2R20,TAX1BP1,TDRD9,TEKT3,TES,TFCP2L1,TGM2,THSD1P1,TIGD2,TINF2,TJP2,TMC2,TMCC1,TMEM123,TMEM151B,TMEM159,TMEM168,TMEM175,TMEM20,TMEM48,TMEM52,TMEM86B,TNF,TNFRSF6B,TNK2,TOB1,TRIM67,UBE2H,UBE2J1,UBE2L3,UBE3C,UBFD1,UBXN2A,UCA1,UCK1,UFD1L,UNC119,UNC93B1,UNK,UPB1,UQCRH,USP20,USP39,UTP23,UTP3,VAMP1,VBP1,VPS41,VPS4B,VPS53,WASH7P,WASL,WDR19,WDR1,WDR20,WDR24,WDR63,WDR74,WDR8,WHAMML1,WHSC1L1,WNT5A,WNT5B,WNT7A,WWP1,XK,XRCC6,YDJC,YPEL3,YTHDC1,YWHAZ,ZBTB39,ZBTB48,ZBTB49,ZBTB6,ZC3H18,ZC3HAV1L
TCGA-IB-8127,-0.9666,0.8335,-0.2935,-0.2495,1.9805,-0.3185,0.2108,-0.3927,-0.8301,0.782,-0.5026,0.0537,-0.1714,-0.6332,-0.4585,0.8506,-0.5574,0.2148,-0.688,-0.3921,-0.3863,0.2162,-0.1955,0.0275,2.1006,-0.3764,-0.3997,0.8608,-0.1964,1.3104,-0.1644,2.1783,1.8646,1.1798,-0.0511,0.4516,1.9035,-0.2731,1.4166,0.5055,-0.634,-0.0059,-0.3794,-0.2374,-0.4685,-0.2013,-0.624,-0.461,0.1138,-0.2145,2.4024,0.3321,-1.3428,0.2824,0.0491,2.0484,-0.0257,-0.0721,-1.1505,0.3916,0.2595,-0.8502,-0.2689,-0.7341,-0.1455,1.1513,1.4538,1.2402,0.3918,0.1067,0.8543,-0.7663,-0.8618,-1.1038,1.6019,-0.3308,-0.4567,1.3284,-0.8274,-0.2938,-0.6573,-0.5159,0.7703,0.7763,-0.0447,1.0071,-0.5596,0.7888,1.1296,-1.1064,-0.4151,-0.1535,1.4047,1.3168,3.2453,-1.0598,0.5839,2.5624,0.2117,1.1364
TCGA-IB-A5SO,-0.6134,-0.1887,-0.2692,0.1658,-1.0543,-0.2429,-0.2676,1.1474,-0.3293,0.5434,-0.1834,-0.1216,-0.0388,0.0097,-0.0481,0.0007,1.0254,-0.5038,-0.8424,0.0467,-0.6485,0.4052,-0.4566,0.456,-0.3922,-0.0462,1.5353,-0.757,-0.0848,-0.5814,-0.0803,-0.9194,-0.0359,0.5876,0.1438,0.221,-0.6926,-0.0826,0.6176,-1.0798,0.1702,-0.4885,-0.271,-0.2727,0.1011,-0.4941,0.6198,0.5811,-0.0485,-0.1068,-0.4911,-0.1712,-0.4491,-1.0702,-0.7694,0.082,-0.3415,-0.0731,0.084,0.0994,0.3903,0.3326,-0.0594,-0.6878,0.2524,-0.3789,-0.7581,-0.5663,1.057,-0.5184,0.0282,-0.2375,-0.2565,0.7954,0.1053,0.1461,-0.0585,-0.5295,0.0014,-0.2005,-0.5425,0.2249,0.6263,-0.2727,-0.5444,0.0261,0.9082,-0.3949,-0.4378,-0.0804,-0.4291,0.2456,-0.3513,-0.2493,-0.5396,0.1903,-0.663,-0.1019,0.0591,-0.4632
TCGA-IB-A5SP,-0.688,-0.8268,-0.4864,0.4272,1.0795,-0.2996,1.1317,-0.075,0.1213,-0.0049,-0.5373,0.488,0.431,-0.1218,0.8816,-1.4507,-0.8007,0.1319,1.6812,-0.4088,-0.786,1.4406,-0.6558,-1.3191,0.8306,-0.3085,-0.6298,-0.5614,-0.7902,0.4643,-0.4302,-1.4028,-0.6682,1.0784,-0.5834,-0.4189,0.1049,-0.2379,1.2783,0.2461,-0.2701,0.7711,0.1221,-0.2437,-0.2471,-0.7793,-0.4155,0.4232,-0.6068,-0.3082,-0.5601,-1.4405,-1.6751,-0.1266,-0.3921,-1.129,-0.1512,-0.478,-1.2287,0.9587,3.2083,-1.1641,-0.3814,1.7858,-0.1317,1.3928,-1.0152,-1.3562,-0.6834,0.4771,0.1224,0.2922,-0.4542,-0.7411,-0.6528,-1.1444,-0.6696,-0.7636,-0.4845,-0.3821,0.2497,0.8889,-1.9488,0.6788,-0.971,-0.6117,-0.6842,-0.1826,3.0589,-1.2529,-0.2302,-0.6324,-1.2765,0.5358,-0.6476,-0.2163,-1.5635,-0.4409,0.1387,-0.9442
TCGA-IB-A5SQ,-0.4018,-0.8602,0.164,0.4761,0.3451,-0.2746,-0.1509,-0.5381,-0.6815,-0.3662,-0.3805,-0.0418,-0.2072,0.6024,-0.0903,1.7723,-0.4874,0.6246,-0.6801,0.0669,0.0047,0.1432,-0.2357,-0.6549,-0.7867,0.544,0.008,-0.1115,0.7105,0.2934,-0.8821,-0.2101,-0.2909,-0.0886,-0.343,0.2475,-0.2178,0.2119,0.087,-0.5228,-0.0373,-0.016,0.4078,-0.2993,0.114,2.7192,0.1857,-0.0646,-0.1279,-0.1064,-0.379,0.3462,0.4677,0.8047,0.0943,0.534,0.0649,0.3241,0.3913,0.4694,-0.3728,-0.0842,0.9062,0.194,-0.0674,0.0709,0.9479,0.055,-0.6664,0.2966,0.241,-0.1634,0.1743,-0.9086,0.0102,-0.1718,1.1777,-0.2824,0.5314,0.2654,-0.2202,-0.7646,-0.7812,-0.8468,1.8856,0.6848,-0.2025,-0.6496,-0.7944,0.3539,-0.1129,-0.5082,-0.7949,0.0664,0.0653,-1.0069,-0.8966,0.8176,-0.6201,0.4934
TCGA-IB-A5SS,-0.3186,0.6948,0.147,-0.6073,-0.9637,-0.0914,-0.0946,-1.4478,-0.1097,-1.463,-0.6579,-0.219,0.4972,-0.8802,-0.3832,1.1085,-0.6544,1.093,-0.5505,-0.4088,-0.3694,-0.4742,-1.1034,-0.8572,-0.7071,-0.3905,-0.4227,1.9461,-0.4404,1.228,-1.5571,0.213,-0.1415,1.0617,-0.7451,1.0168,0.6502,-0.3795,0.7563,-0.8282,-0.053,-0.5173,0.3258,-0.3045,-0.5244,-0.6619,-0.2568,0.4274,-0.9239,-0.2474,1.3498,-0.5292,0.5226,1.2476,0.0778,1.3429,0.8916,-0.0885,0.2945,-0.5302,1.2267,-0.2186,-0.3936,-0.9862,-0.6055,0.5146,0.4887,0.2566,-0.8532,-0.5218,-0.246,0.2141,-0.7117,-1.3125,0.1473,-0.0366,1.8212,-0.4806,-0.5287,-0.0424,-0.2576,0.4903,-0.3546,0.1842,1.2832,0.9341,3.7602,-0.842,-0.1106,0.8492,0.0287,-0.2391,-0.9472,0.8019,-1.0804,-1.0004,-0.8024,-0.0032,1.0503,0.1611
TCGA-IB-A5ST,0.9513,-0.4318,-0.0997,-0.2825,-0.6654,-0.3343,-0.3627,-1.1405,-0.2322,0.2982,-0.2119,-0.2779,-0.4721,1.4151,-0.1878,2.1814,1.7106,-0.383,0.0062,-0.3523,2.0559,1.5253,0.7451,-0.8522,-0.2244,3.675,0.2552,-0.3432,-0.7502,-0.4297,-0.0549,0.4109,0.0014,-1.3225,0.3806,-0.6027,-0.4904,-0.2286,-0.574,0.1286,-0.2831,-0.4564,0.5489,-0.224,-0.1193,1.5124,0.1772,-0.0262,-1.0446,-0.0968,-0.4883,0.8003,0.4434,0.4047,1.5639,0.177,-0.4391,-0.2234,0.3513,0.5603,-0.3271,-0.4438,0.9699,0.4737,0.1132,0.6335,-0.0394,0.7947,0.3685,0.1301,-0.7446,-0.7121,0.04,-0.4147,-1.2177,0.3259,1.0742,-0.2465,0.6642,-0.0656,-0.1043,0.5663,-0.3073,-0.3892,-0.7881,-0.1111,-0.7205,-0.4634,-0.6305,-0.1366,-0.0819,0.7974,0.387,-0.7098,0.8317,-0.2691,1.3907,0.6335,0.5693,-0.082
TCGA-IB-A6UF,-1.3074,0.0673,-0.5442,-0.6951,-0.9261,-0.0783,-0.1932,0.743,1.1308,0.3756,-0.8478,-0.1341,-0.3994,-0.8923,1.8622,-0.4027,-1.1817,-0.0983,-0.6103,-0.2217,0.1252,-0.2891,0.5427,0.1007,0.0338,-0.136,-0.5856,1.6299,0.227,5.0819,-0.0275,-0.3208,0.1267,0.4628,0.0162,-0.3617,0.1151,-0.2821,-0.3104,0.0522,-0.1384,-0.397,-0.1531,-0.1356,-0.1514,-0.6698,2.2498,0.8548,-1.0037,-0.2356,0.5661,-1.4379,-1.1048,0.4148,1.3107,0.8117,-0.2532,0.2349,-1.1712,-1.0853,1.4302,-0.5751,-0.3378,1.3508,-0.0623,0.2581,0.1406,-0.4338,-0.7406,0.2121,-0.3141,-0.7171,-0.9421,0.4048,0.2657,0.7568,-0.1367,-0.1125,-0.1542,-0.341,0.4428,1.3457,0.2767,-0.4084,-0.9674,-0.527,-0.8002,0.4696,-0.8167,-0.9233,0.2512,1.2327,0.8369,2.1233,-1.2791,0.1479,-0.0212,-1.2668,0.0913,0.1577
TCGA-IB-A6UG,1.0909,-0.552,-0.3479,-0.2661,0.4596,-0.0821,-0.0937,1.1996,0.1899,-0.1939,-0.4227,0.1385,-0.6857,-0.5051,-0.9478,-1.083,-1.1849,-0.6408,-0.5051,0.1122,-0.1359,-0.4164,-0.2612,1.107,0.7753,-0.3448,-0.3266,-0.3274,1.8453,0.3771,0.2336,0.7956,0.9669,0.2286,0.2505,4.3033,1.114,-0.0132,-0.9507,-0.6557,-0.1881,0.4999,-0.2096,1.8135,-0.0962,-0.6595,-0.0384,1.7796,-0.4697,-0.147,0.4588,-0.5016,0.1482,0.3227,-0.5592,0.1688,-0.4216,-0.2941,0.8056,0.0178,2.0351,0.9922,-0.3786,-0.5037,0.6781,-0.8174,1.2363,-1.0206,0.2359,0.0425,0.4828,-0.1119,-0.1346,0.4183,-0.502,-0.3043,-0.9267,0.7061,-0.0804,-0.3592,0.6607,0.3246,0.2383,-0.1194,-1.0468,3.1192,-0.8053,1.7311,-0.3416,0.1592,2.0356,0.5387,0.5203,0.7513,0.4438,-0.2448,0.093,-0.6392,-0.259,-0.3049
TCGA-IB-A7LX,0.1898,0.6474,-0.8013,-0.8832,1.1312,-0.2627,-0.2459,1.4359,0.8911,-0.9291,-0.0327,-0.5347,1.512,-0.8414,0.1674,-1.3973,-1.3312,4.5061,0.3592,-0.2602,-0.6526,-1.6862,-0.9693,3.3815,1.2285,-0.4484,-0.1935,0.3386,1.0501,1.7849,0.2133,2.6925,0.0263,0.1133,-0.608,2.2849,-0.3869,-0.1518,0.1277,-0.5911,-0.3149,-0.6828,-0.2778,-0.2984,-0.2807,-0.7909,-0.5396,2.9129,2.5326,-0.1993,-0.3931,-1.6907,-0.2115,-0.6597,-0.5216,0.6989,-0.2949,-0.877,0.6143,-0.2021,0.1823,1.1185,-0.2982,-0.7014,-0.7459,-0.234,2.0121,-0.8827,0.926,0.4713,0.66,0.9423,-0.0559,0.6549,-0.286,-0.1277,0.014,0.9144,-1.3166,-0.3429,0.1882,-0.6494,-0.4822,-0.0658,-0.3811,0.6895,0.9246,0.0022,-0.8923,-0.3921,0.6331,0.0522,0.7433,0.4991,-0.3775,-0.4455,-0.1306,-0.8035,1.2862,1.9254
TCGA-IB-A7M4,-1.5418,-1.0671,-0.4793,-0.8191,0.1437,0.2386,-0.2136,0.3963,0.3024,-0.5016,0.0069,0.6355,-0.2398,-1.0032,-0.5069,-0.7249,-0.0164,-0.2774,0.2327,-0.376,-0.7511,-0.734,-1.2348,-0.0441,0.4592,-0.411,-0.4635,0.0575,-0.1583,-0.1203,-0.0533,0.3094,1.613,1.0027,-0.1966,0.6503,-0.1098,-0.2878,0.3656,0.0629,-0.1011,-0.1436,1.0254,-0.259,-0.2586,-0.49,0.4758,-0.064,0.6513,-0.3736,-0.4518,-0.636,-1.4891,-0.2437,1.2247,0.3561,0.0959,-0.7177,-1.0755,0.3276,0.9864,-0.0805,-0.3087,2.2974,-0.1234,2.1278,1.9971,-0.4777,-0.0344,-0.73,-0.782,1.0783,-0.7158,-0.4937,-0.1352,-0.5251,-0.5766,0.2897,1.2394,-0.2092,1.6407,-0.0802,-1.1205,4.4146,-0.9955,0.5859,-0.3764,0.3644,0.4609,-0.553,0.7414,-0.0992,0.01,1.6075,-0.7064,0.1509,-1.0418,-0.2648,1.3303,-0.0074
TCGA-IB-AAUM,-0.76,0.0658,-0.1842,-0.3139,-0.7083,-0.006,-0.21,0.5999,0.387,0.3695,0.923,-0.4579,-0.6728,0.021,0.2405,-0.7942,-0.0593,-0.7773,-0.5971,0.8436,1.4564,0.5855,1.0384,0.6333,-0.7492,-0.0215,0.8507,-1.2903,-0.2096,-0.5108,0.5477,-0.2971,-0.5994,-0.0844,0.7992,-0.5621,-0.4128,0.0977,-0.805,-0.7761,0.1287,2.7912,-0.4931,3.0416,-0.3661,-0.3201,-0.5504,-0.3467,0.329,-0.0138,-0.489,0.1946,-1.0146,-0.2271,-0.0992,-0.1567,-0.4053,0.6473,-0.4538,-0.015,-0.6669,0.5942,-0.2585,0.0788,0.3621,-0.726,0.0364,-0.5282,0.425,-1.0843,-0.4656,-0.7135,0.2496,1.4703,-0.52,0.2861,-1.4428,0.6524,0.4813,-0.2293,0.0097,0.2985,1.2616,0.1636,-0.309,-0.4815,-0.6829,0.2003,0.1127,-0.7132,-0.1689,0.695,2.2491,-1.4128,0.9215,0.8215,1.6462,0.3231,-0.2761,-0.4051
TCGA-IB-AAUN,0.0972,0.6283,-0.2539,-0.5654,-0.589,-0.1953,-0.267,0.5238,0.1873,-0.263,-0.6098,-0.1961,-0.3351,0.2809,0.087,-1.1458,-0.8071,-0.0106,-0.6641,-0.1542,0.1133,-0.8404,0.0725,-0.1808,0.2508,-0.4296,-0.5504,1.504,4.2435,2.008,0.1762,0.4182,-1.6174,0.3188,-0.5557,0.2977,0.3489,-0.07,-0.2405,-0.8095,-0.3774,-0.2949,-0.4804,0.1013,-0.3012,-0.7831,0.0499,0.5866,0.4784,-0.1529,0.8172,-0.3288,1.1189,0.2654,0.4538,0.0038,0.331,-0.2107,0.9507,-0.4372,0.759,-0.527,-0.1342,-1.2915,-0.6298,1.7712,0.966,0.5202,-0.2248,-0.1964,0.6881,0.4968,-0.6962,-0.2481,0.1502,-0.4902,0.7425,-1.3685,-0.0126,-0.2863,0.0382,-0.6738,-0.4241,-0.5667,1.0107,0.021,3.4033,1.023,-0.4873,0.8496,0.412,-0.4946,0.6823,2.5076,-0.767,-1.0443,-0.2724,0.9429,0.7592,0.4827
TCGA-IB-AAUO,-1.2727,0.6755,-0.4237,-0.8423,0.7421,-0.2581,0.4497,1.843,1.1336,-0.2624,-0.4127,-0.3057,0.042,-0.5652,-0.6148,-1.1817,-0.5217,-0.8021,-0.1403,-0.0905,0.4823,1.9295,1.0623,0.1351,-0.9497,-0.2586,0.0108,0.7185,-0.2508,1.3217,-0.4723,-0.9566,-0.7616,-0.275,-0.8416,3.6688,-0.3458,-0.1748,0.4853,-0.3248,-0.0181,-0.4159,-0.09,-0.2507,0.115,2.7172,0.9879,0.5457,0.8017,-0.2637,0.2553,-1.2462,0.348,-0.9124,0.1062,-0.4941,0.4211,-0.0653,0.1973,0.1178,1.0319,0.917,-0.3123,1.2516,-0.4738,1.1221,-0.6769,-0.1335,0.7323,-0.72,-1.3319,-0.4905,0.6003,2.085,-1.1607,-0.9712,-0.4899,-0.4172,-0.4015,-0.3192,1.1785,2.0621,-0.2931,0.2456,-0.4396,6.6078,3.7321,-0.9111,-0.6178,-0.8564,1.1578,1.3577,-0.8542,-0.092,-0.6469,-0.5904,-0.6028,0.1274,0.1839,-0.3861
TCGA-IB-AAUP,-1.0472,0.3633,-0.4173,0.0263,0.1949,-0.0925,-0.9725,-0.3933,-0.0506,-0.0549,0.059,-0.5369,-0.4441,1.1316,0.8069,1.8314,2.4627,-0.6969,-1.3054,-0.1241,1.34,0.4337,0.5414,0.8623,-0.5028,-0.3396,0.2146,0.2203,-0.7874,-0.3389,2.4039,-0.4501,0.9115,-1.0055,0.9488,-0.0474,0.1934,-0.1521,-0.5396,0.1161,-0.0994,-0.3274,0.3298,-0.3009,-0.0245,0.6049,-0.5427,0.6474,-1.0617,-0.1512,-0.4787,2.2532,-0.9567,-0.4011,0.4572,-0.1173,-0.3547,-0.0635,-0.5456,0.574,-0.429,0.7698,0.054,-0.5715,1.1277,0.7291,-0.0885,0.0591,4.1986,-0.182,-0.622,-0.2197,-0.0569,0.2984,-0.9255,-0.0174,-0.0728,-0.0349,0.8162,-0.1758,-0.4889,0.2679,0.3838,-0.0915,-0.0847,0.8316,-0.3347,-0.462,-0.1112,-0.4159,-0.5439,0.087,0.8415,-0.6676,0.7012,0.1799,0.7295,1.1884,0.8633,0.5886
TCGA-IB-AAUQ,-0.5384,0.9038,0.1899,0.2852,-0.7389,-0.1838,-0.8612,0.8446,-0.0611,0.4368,0.2339,-0.5019,-0.2259,0.2989,0.8081,-0.4647,0.1107,-0.8374,-0.2102,-0.3675,-1.1316,0.1327,-0.6653,0.2951,0.3826,-0.2754,0.4596,0.5097,1.0775,-0.0795,0.0624,-1.3054,-0.4252,-0.6746,-0.6794,0.5419,-0.2607,0.0032,0.4495,-0.1343,-0.1874,-0.5918,-0.136,-0.3024,-0.0071,-0.5374,0.175,0.4521,-0.2931,-0.1393,-0.3138,-0.2948,-0.0394,0.3346,1.1155,-0.6897,-0.2524,0.079,0.1399,0.1693,0.2526,-0.145,0.4241,0.3839,0.0009,0.0728,-1.4573,-2.2256,0.1555,-0.6777,-0.2174,-0.8596,0.1537,0.4842,0.245,-0.3528,-1.4617,-0.7494,1.0417,-0.3005,-0.0862,-0.031,-0.6916,-0.9121,1.8818,1.1141,1.2117,-1.3536,-0.3527,-0.2983,0.4342,-0.6123,-1.0607,-1.1155,-1.505,0.0159,-1.6328,-0.9278,-1.3353,0.789
TCGA-IB-AAUR,-1.1048,-0.6137,-0.4007,0.194,0.2543,-0.0244,0.2854,0.5407,0.1406,-0.1682,0.4121,-0.4992,-0.8605,0.4234,0.3524,2.1123,1.612,-0.1109,-1.3278,-0.1754,1.1081,1.4124,0.4043,0.0632,-1.5707,-0.3129,0.1902,-0.3312,-0.7312,-0.4149,0.5369,-1.1924,2.2217,-0.8476,1.337,-1.3749,-0.8979,-0.049,-1.2222,-0.0793,0.6201,-0.3447,-0.3635,-0.3029,0.1492,1.1158,-0.4296,0.4355,-1.0486,-0.1014,-1.0378,0.7738,-0.4862,-0.6007,-0.8144,-1.1964,-0.4183,-0.3271,-0.3187,0.9476,-0.2788,1.0788,0.3247,-0.7688,1.3039,-0.2801,0.5131,2.3321,2.7355,-1.0327,-1.053,-0.4699,0.188,0.9252,-1.6851,-0.0292,0.4319,-0.1975,0.6753,-0.0171,0.4143,0.6801,0.5867,-0.0411,-0.3746,-0.3607,-0.3437,-0.7813,-0.8398,-0.1818,0.0219,0.4015,1.056,-0.5551,1.0,0.5392,1.9767,0.3277,1.2824,0.4093
TCGA-IB-AAUS,0.332,-0.4907,-0.3377,0.1455,0.162,-0.2989,0.0849,-0.1758,-0.2964,-0.053,-0.3508,-0.5843,-0.6899,-0.0008,-0.414,1.2164,1.2361,0.1992,-1.1457,0.5423,-0.2109,0.5256,-0.8204,-0.3194,-1.2541,0.3397,-0.2604,-0.6184,-0.6489,1.2498,-0.0257,-0.7319,1.0459,-1.4729,0.7783,-0.7684,-0.3311,-0.1548,-0.8531,-0.5372,-0.0463,-0.5487,-0.494,-0.3067,-0.2582,-0.4599,0.3082,-0.1653,-1.1226,-0.1696,-1.0151,0.5255,-0.0381,-0.7126,-0.4131,-0.2171,-0.2749,-0.3306,-0.0195,0.6816,0.3304,0.1321,-0.2659,0.0109,-0.2941,-0.2116,-0.6681,0.2111,0.4516,-0.7652,-0.4332,-0.6417,-0.1412,-0.1526,-0.9912,-0.035,0.7067,-0.8486,0.165,-0.2359,-0.3064,-0.1761,0.6911,-0.3746,0.8528,-0.4324,-0.724,-1.0969,-0.9016,-0.4971,-0.2978,0.0448,-0.9129,-0.7674,-0.2538,-0.1913,0.5235,-0.0961,-0.2421,-0.1975
TCGA-IB-AAUT,-1.1909,1.0895,-0.1529,0.3557,-1.1479,-0.153,-0.1412,0.3503,-0.3249,0.1743,-0.1985,-0.5417,-0.4359,-0.25,0.3275,0.1132,0.0151,-1.1318,-0.5623,0.2104,0.3283,-0.0802,0.238,0.4081,-0.7927,-0.2517,0.0543,-0.8627,-0.6542,-0.1603,0.1637,-0.3075,0.1012,0.0694,-0.0811,-0.0432,-0.2205,-0.0429,-0.1057,-0.5875,0.0099,-0.5353,-0.7394,-0.0071,-0.099,-0.2368,-0.3967,-0.4539,-0.3582,-0.1366,-0.1976,-0.1666,-1.0021,-0.7646,-0.4059,-0.7267,-0.1919,-0.0033,-0.7403,0.3557,-0.3762,0.4971,-0.0009,-0.6541,0.0757,-1.076,-0.7848,-0.8671,1.3884,-1.0082,0.738,-0.8224,-0.2109,0.3109,-0.1609,0.1252,-0.2554,-0.9063,-0.0821,-0.3311,-0.4726,-0.495,0.8595,-0.1438,-0.4802,-0.2978,-0.4571,0.0169,-0.6939,-0.6915,-0.4024,0.4923,0.1415,-0.945,-0.0059,0.493,-0.0017,-0.4531,-0.7552,-0.3192
TCGA-IB-AAUU,-0.6465,0.2143,-0.0823,-0.3413,0.3464,-0.3099,1.0691,0.0437,0.2364,0.0316,-0.3412,-0.2425,0.8899,-0.7457,-0.8988,2.7687,0.4022,0.2299,0.9199,-0.2941,-0.5447,1.7957,0.3686,-0.2527,0.8556,-0.3125,-0.4235,0.1899,-0.2776,-0.3122,-0.5272,-0.0606,0.0318,-0.0387,-0.2998,0.3477,-0.1376,-0.2942,0.6963,0.2205,-0.0052,0.884,-0.1788,-0.3004,-0.3354,0.9282,-0.3546,1.064,-0.0586,-0.173,0.6921,-0.5179,-0.9185,-0.0592,-0.1573,-0.2264,-0.4148,-1.1783,-0.8427,-0.4727,0.6215,-0.6514,-0.1039,-0.3263,-0.7687,0.966,-1.4287,-0.5355,-0.6282,-0.2515,-0.3472,-0.9215,-1.1731,-0.6921,0.4477,-0.5042,1.8092,-0.1625,0.0355,-0.2368,-0.2913,0.5202,1.0317,-0.4258,0.0194,-0.2968,-0.3028,-0.2918,0.4141,-0.9371,-0.5911,0.7093,-0.2189,0.3134,-1.1058,-0.1434,-0.1394,-1.1395,0.4239,0.3257
TCGA-IB-AAUV,-0.7422,0.5877,0.3777,0.7472,0.683,-0.1552,-0.0138,0.2483,-0.2858,0.1846,0.1653,-0.627,-0.4701,1.0977,0.455,1.2932,1.1254,-0.2707,-0.8413,-0.2481,0.9038,0.4493,-0.2205,0.4678,-1.4156,1.1546,0.9253,-0.2815,-0.4761,-0.1593,0.1559,-0.1738,1.9279,-0.9772,0.738,-0.2471,-0.6347,-0.029,-0.2637,0.1945,0.1202,0.1729,-0.8207,-0.3074,-0.1923,-0.2796,-0.5405,-0.7371,-1.3021,-0.0596,-0.7824,0.8482,-0.6035,-0.3365,0.3607,0.3065,-0.445,0.0075,-0.1665,-0.2039,-0.8387,0.0486,-0.1527,-0.6034,0.2986,-0.3222,0.3796,0.8304,0.1252,-0.3719,0.2047,-0.0337,0.3297,0.0772,0.0759,0.9079,0.5711,-0.1671,-0.3181,-0.0821,-0.4486,-0.3869,2.0699,-0.5009,0.147,-0.4427,-0.732,-0.8573,-0.8859,-0.6785,-0.4737,-0.0757,-0.5049,-1.0279,0.0313,-0.079,1.0527,0.7118,-0.5865,0.6852
TCGA-IB-AAUW,0.9025,-0.551,-0.3226,0.3487,0.275,0.0833,-0.1691,-0.3277,-0.4962,-0.1668,-0.1378,-0.1755,-0.4266,1.564,0.7811,-0.384,-0.5345,-0.6405,0.2197,-0.1289,0.6232,0.1504,0.6992,-0.7123,-0.2389,-0.2576,-0.1941,-0.4046,0.0789,-0.3735,0.1841,0.1261,0.3961,0.6163,-0.1415,-0.6524,-0.1028,-0.0603,-0.6599,-0.0907,-0.213,0.128,-0.0874,-0.0827,-0.3467,-0.5706,-0.5844,-0.8541,-0.0814,-0.1657,-0.4207,0.9504,-0.8215,-0.0348,-0.6572,0.2923,-0.1068,-0.2951,-0.7201,-0.7126,-0.4711,0.4446,-0.1855,-0.6309,0.1167,-1.182,0.2903,1.0848,-0.0694,-0.5773,1.2825,1.3719,0.3661,-0.6801,-0.5897,0.6023,-0.8316,0.2032,0.0651,0.0033,-0.4025,-0.6291,0.5953,0.3843,-0.6723,-0.2398,-0.0893,0.9806,-0.0988,-0.4543,-0.5957,-0.2174,0.6107,-0.7559,0.3463,-0.0194,0.2888,0.2499,-0.7629,-0.3741
TCGA-L1-A7W4,-0.0645,0.4993,-0.3244,-0.9349,-0.4661,-0.4462,-0.2563,0.0919,0.3156,-0.2896,-0.6281,1.2316,0.5531,-0.6672,-0.2217,-1.311,-1.2923,0.6094,-0.5699,4.5117,-0.8489,-1.6911,-0.6742,1.2478,0.5747,-0.3712,-0.7497,-0.088,-0.4295,3.6012,-1.834,1.3255,-0.9837,1.6362,-0.1897,-0.6081,4.6444,-0.2994,0.4169,-1.2514,-0.4319,-0.6281,1.0907,-0.0053,-0.1126,-0.7986,0.2765,2.0377,0.5289,-0.3375,0.0355,0.0718,0.3616,0.5384,2.8523,3.55,3.4151,-0.5316,0.472,-1.5214,-0.6915,-0.0851,-0.3482,1.3736,-0.7075,0.4265,0.0086,-0.2009,-0.504,0.9923,-0.5956,0.7477,-1.2166,-0.6144,-0.2411,0.1244,0.6398,0.1035,0.4013,-0.0544,-0.0397,2.4562,1.3342,-0.9388,-0.9119,2.308,-0.1925,0.1974,-0.0302,-0.8822,0.3848,-0.0348,-0.496,1.2525,-0.8244,0.4678,-0.5716,-0.9775,0.3642,4.2797
TCGA-LB-A7SX,1.8794,0.0828,0.8845,-0.3112,-0.9197,0.0044,0.0583,2.3711,2.7992,3.0621,0.3157,-0.1493,0.4763,0.32,-1.0147,-0.3789,-0.2423,1.2828,0.7728,2.9529,0.0671,1.2474,-0.0416,0.4632,0.2369,-0.483,-0.4919,0.6959,-0.3272,-0.2016,-0.0647,0.4786,-2.074,-0.9591,-0.4877,1.4329,1.4982,-0.157,0.4394,0.0705,0.2484,-0.3812,0.5482,0.2012,0.0618,4.7676,1.3292,0.5508,1.3508,-0.242,0.3541,-1.1011,1.7589,0.7128,2.1,0.1046,0.3295,-0.1811,1.9097,1.5512,1.164,-0.0402,-0.319,0.8611,-0.1631,0.1834,-0.1304,-1.4658,-0.1483,-0.1851,-0.1316,-0.4005,-0.8475,0.9501,0.2826,0.3598,-0.9061,-0.9454,0.9237,-0.2239,0.0422,1.753,-1.7354,0.2089,-0.6121,1.0596,-0.3878,-0.1914,0.6644,1.8355,1.9634,1.2024,-0.6109,-0.6657,-0.5378,0.6386,-0.1882,-1.4183,1.8263,-0.3641
